scrape_order,scrape_start_url,category,category_url,product_url,product_text,model,tyre_image_url,brand_image_url
1749739938-93,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/michelin-295-35-r21-107y-pilot-sport-4-suv-rg-2025.html,Pilot Sport 4 SUV RG 295/35 R21 107Y,nan,,https://media.tyresonline.ae/media/images/section/blank.png
1749739938-94,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/michelin-295-35-r21-107y-pilot-sport-4-suv-rg-2025.html,Pilot Sport 4 SUV RG 295/35 R21 107Y,nan,,https://media.tyresonline.ae/media/images/section/blank.png
1749739949-95,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,Catchfors H/T,,
1749739949-96,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,225/70 R16 107H,,
1749739949-97,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,H202,,
1749739949-98,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,225/70 R16 103T,,
1749739949-99,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,AZ610,,
1749739949-100,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,225/70 R16 103H,,
1749739949-101,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,Veragua SV,,
1749739949-102,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,225/70 R16 103T,,
1749739949-103,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,Citytraxx H/T,,
1749739949-104,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,225/70 R16 107H,,
1749739949-105,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,Payak R601,,
1749739949-106,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,225/70 R16 103H,,
1749739949-107,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,Eco Pro HT,,
1749739949-108,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,225/70 R16 103T,,
1749739949-109,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,Liberty HT,,
1749739949-110,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,225/70 R16 103H,,
1749739949-111,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,https://media.tyresonline.ae/media/mgs_brand/n/e/nexen.png,
1749739949-112,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,https://media.tyresonline.ae/media/catalog/product/cache/d5b399ab869dbd0c30ff5c88fd874a65/tyresonline-tyres/CATCHFORS-H-T-1.jpg,
1749739949-113,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,https://media.tyresonline.ae/media/catalog/product/cache/d5b399ab869dbd0c30ff5c88fd874a65/h/a/habilead-h202-500.jpg,
1749739949-114,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,https://media.tyresonline.ae/media/catalog/product/cache/d5b399ab869dbd0c30ff5c88fd874a65/6/3/63a435f3774fa6707642c543-4-26575r16-atturo-az610-116t-sl4-ply-bsw_1__6.jpg,
1749739949-115,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,https://media.tyresonline.ae/media/catalog/product/cache/d5b399ab869dbd0c30ff5c88fd874a65/car-tyres/Veragua_Sv.jpg,
1749739949-116,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,https://media.tyresonline.ae/media/catalog/product/cache/d5b399ab869dbd0c30ff5c88fd874a65/tyresonline-tyres/landspider-citytraxx-h-t_1.png,
1749739949-117,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,https://media.tyresonline.ae/media/catalog/product/cache/d5b399ab869dbd0c30ff5c88fd874a65/car-tyres/deestone-payak-r601.jpg,
1749739949-118,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,
1749739949-119,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,
1749739949-120,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,
1749739949-121,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,
1749739949-122,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,
1749739949-123,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,
1749739949-124,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,
1749739949-125,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,
1749739949-126,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,
1749739949-127,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,
1749739949-128,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,
1749739949-129,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,
1749739949-130,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,
1749739949-131,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,
1749739949-132,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,
1749739949-133,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,
1749739949-134,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,https://media.tyresonline.ae/media/mgs_brand/w/i/windforce-logo_1_1.png
1749739949-135,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,https://media.tyresonline.ae/media/mgs_brand/h/a/habilead-logo_1.png
1749739949-136,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,https://media.tyresonline.ae/media/mgs_brand/a/t/atturo_1.png
1749739949-137,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,https://media.tyresonline.ae/media/mgs_brand/m/a/matrax_logo_1.png
1749739949-138,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,https://media.tyresonline.ae/media/mgs_brand/l/a/land-spider_1_1.jpg
1749739949-139,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,https://media.tyresonline.ae/media/mgs_brand/d/e/deestone_1.jpg
1749739949-140,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,https://media.tyresonline.ae/media/images/section/blank.png
1749739949-141,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-225-70-r16-103t-roadian-htx2-2025.html,Roadian HTX2 225/70 R16 103T,nan,,https://media.tyresonline.ae/media/images/section/blank.png
1749739959-142,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,Omikron H/T,,
1749739959-143,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,235/65 R17 104H,,
1749739959-144,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,Alenza Sport A/S,,
1749739959-145,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,235/65 R17 104H,,
1749739959-146,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,Crugen HP71,,
1749739959-147,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,235/65 R17 104V,,
1749739959-148,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,Grandtrek PT5,,
1749739959-149,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,235/65 R17 108V,,
1749739959-150,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,SP Sport Maxx 060 Plus,,
1749739959-151,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,235/65 R17 108W,,
1749739959-152,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,Kinergy GT H436,,
1749739959-153,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,235/65 R17 104H,,
1749739959-154,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,Latitude Sport 3 MO,,
1749739959-155,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,235/65 R17 104V,,
1749739959-156,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,Alenza 001,,
1749739959-157,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,235/65 R17 108V,,
1749739959-158,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,https://media.tyresonline.ae/media/mgs_brand/n/e/nexen.png,
1749739959-159,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,https://media.tyresonline.ae/media/catalog/product/cache/d5b399ab869dbd0c30ff5c88fd874a65/tyresonline-tyres/accelera-omikron-ht-tyresonline-uae.jpg,
1749739959-160,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,https://media.tyresonline.ae/media/catalog/product/cache/d5b399ab869dbd0c30ff5c88fd874a65/i/m/img-20230805-wa0045.jpg,
1749739959-161,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,https://media.tyresonline.ae/media/catalog/product/cache/d5b399ab869dbd0c30ff5c88fd874a65/car-tyres/kumho_crugen_hp71.jpg,
1749739959-162,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,https://media.tyresonline.ae/media/catalog/product/cache/d5b399ab869dbd0c30ff5c88fd874a65/tyresonline-tyres/dunlop-grandtrek-pt5a.jpg,
1749739959-163,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,https://media.tyresonline.ae/media/catalog/product/cache/d5b399ab869dbd0c30ff5c88fd874a65/d/u/dunlop-sp-sport-maxx-060-plus.jpg,
1749739959-164,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,https://media.tyresonline.ae/media/catalog/product/cache/d5b399ab869dbd0c30ff5c88fd874a65/tyresonline-tyres/h436_2_2_1.png,
1749739959-165,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,
1749739959-166,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,
1749739959-167,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,
1749739959-168,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,
1749739959-169,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,
1749739959-170,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,
1749739959-171,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,
1749739959-172,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,
1749739959-173,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,
1749739959-174,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,
1749739959-175,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,
1749739959-176,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,
1749739959-177,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,
1749739959-178,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,
1749739959-179,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,
1749739959-180,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,
1749739959-181,https://www.tyresonline.ae/en/all-tyres/car-tyres.html,Tyres,https://www.tyresonline.ae/en/all-tyres,https://www.tyresonline.ae/en/nexen-235-65-r17-104h-roadian-gtx-2025.html,Roadian GTX 235/65 R17 104H,nan,,https://media.tyresonline.ae/media/mgs_brand/a/c/accelera_1.png
